,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
25291.0,24,0,188925,14,11,6,13,1,3,1,0,0,40,22,2
25292.0,37,1,149230,14,11,1,14,0,3,2,0,0,40,22,2
25293.0,40,0,388725,10,10,5,4,4,3,1,0,0,40,22,2
25294.0,34,0,113543,0,14,1,4,0,3,1,0,0,40,22,2
25295.0,61,6,187636,13,13,5,8,6,3,2,0,0,40,22,2
25296.0,56,3,267763,12,9,6,4,1,3,1,0,0,40,26,2
25297.0,69,7,143849,4,7,2,5,4,3,2,0,0,20,22,2
25298.0,41,1,97277,14,11,5,14,6,3,2,0,0,10,22,2
25299.0,40,0,199303,12,9,6,7,1,3,1,0,0,40,22,2
25300.0,57,0,124852,10,10,1,12,0,5,1,0,0,40,22,2
25301.0,26,0,50053,13,13,6,4,1,3,1,0,0,55,22,2
25302.0,53,0,97005,12,9,6,7,1,3,1,0,0,46,22,0
25303.0,90,6,175444,15,4,0,8,4,3,2,0,0,15,22,2
25304.0,39,0,337898,13,13,5,4,4,3,1,0,0,55,22,2
25305.0,51,7,124076,13,13,2,5,4,3,2,0,0,40,22,2
25306.0,56,7,277420,13,13,6,4,1,3,1,0,0,40,38,0
25307.0,51,0,280278,2,6,0,5,6,5,2,0,0,40,22,2
25308.0,17,0,241185,11,8,1,6,0,3,1,0,0,20,22,2
25309.0,42,0,202188,10,10,5,4,4,3,2,0,1741,50,22,2
25310.0,42,0,198422,10,10,5,5,0,3,2,0,0,40,22,2
25311.0,29,0,82242,6,15,1,6,6,3,1,27828,0,45,39,0
25312.0,33,0,178429,13,13,6,6,1,3,1,0,0,40,22,0
25313.0,47,0,185866,6,15,6,6,1,3,1,0,0,60,26,0
25314.0,43,0,212847,10,10,5,13,4,3,1,0,0,40,22,2
25315.0,64,1,219661,6,15,6,6,1,3,1,0,0,9,22,0
25316.0,40,0,321856,12,9,5,1,4,3,1,0,0,60,22,0
25317.0,21,0,313873,3,3,1,12,4,3,1,0,0,40,3,2
25318.0,31,0,144064,10,10,6,4,1,3,1,0,0,40,22,2
25319.0,60,0,139586,14,11,2,4,6,0,2,0,0,40,22,0
25320.0,32,0,419691,11,8,6,3,1,3,1,0,0,40,22,0
25321.0,66,6,212759,13,13,6,8,1,3,1,6767,0,20,22,2
25322.0,27,0,195562,12,9,1,7,0,5,1,0,0,20,22,2
25323.0,40,0,205706,12,9,6,4,2,3,2,0,0,40,22,2
25324.0,27,0,131310,12,9,6,14,2,3,2,0,0,40,22,0
25325.0,18,0,54440,10,10,1,14,0,3,1,0,0,30,22,2
25326.0,43,0,200734,12,9,0,14,4,5,2,0,0,40,22,2
25327.0,52,0,81859,12,9,6,13,1,3,1,0,0,48,22,0
25328.0,31,0,159589,12,9,1,14,4,3,1,0,0,85,22,2
25329.0,28,0,300915,12,9,6,1,1,3,1,0,0,60,22,2
25330.0,44,0,185057,0,14,1,6,4,3,2,0,0,35,22,2
25331.0,37,1,42044,10,10,6,0,1,3,1,0,0,84,22,2
25332.0,35,0,166416,13,13,6,4,1,3,1,0,0,50,22,0
25333.0,42,0,212737,7,5,0,7,6,5,1,0,0,40,22,2
25334.0,18,0,236069,2,6,1,14,0,5,1,0,0,10,22,2
25335.0,46,3,216414,0,14,6,3,1,3,1,0,1977,60,22,0
25336.0,54,7,27432,12,9,6,5,1,3,1,0,0,40,22,0
25337.0,54,0,145419,12,9,6,3,1,3,1,0,1672,50,22,2
25338.0,56,0,147202,10,10,5,5,4,3,2,0,0,45,39,2
25339.0,27,0,29261,10,10,1,3,6,3,1,0,0,50,22,2
25340.0,26,0,359543,13,13,1,5,0,3,2,0,0,40,3,2
25341.0,41,5,227644,10,10,6,7,1,3,1,0,0,40,22,2
25342.0,41,0,90021,12,9,6,12,1,3,1,0,0,40,26,2
25343.0,32,0,188154,10,10,5,13,6,3,2,0,0,40,22,2
25344.0,18,0,110142,12,9,1,5,0,3,2,0,0,30,22,2
25345.0,36,0,186415,12,9,6,12,1,3,1,0,0,65,22,2
25346.0,37,0,175720,2,6,1,12,4,3,1,0,0,40,22,2
25347.0,31,0,172865,3,3,1,0,0,3,1,0,0,25,3,2
25348.0,46,0,35969,13,13,6,4,1,3,1,0,0,51,22,2
25349.0,24,0,433330,12,9,5,13,4,3,1,0,0,40,22,2
25350.0,25,3,160261,13,13,1,4,0,0,1,0,0,35,32,2
25351.0,55,0,189528,3,3,6,7,1,3,1,0,0,50,22,2
25352.0,64,5,113324,12,9,2,4,4,3,1,0,0,40,22,2
25353.0,30,5,118500,13,13,1,6,4,3,2,0,0,40,22,2
25354.0,65,0,89681,0,14,1,6,4,3,1,0,0,99,22,2
25355.0,46,7,199925,13,13,5,6,4,3,1,0,0,40,22,2
25356.0,45,0,102308,0,14,6,4,1,3,1,15024,0,60,22,0
25357.0,18,0,444607,10,10,1,3,0,3,2,0,0,25,22,2
25358.0,32,0,176998,13,13,6,4,1,3,1,0,0,40,22,2
25359.0,38,6,94559,13,13,6,8,2,2,2,7688,0,50,26,0
25360.0,34,2,366198,9,16,6,6,1,3,1,0,0,45,39,0
25361.0,35,0,180686,12,9,6,7,1,3,1,3137,0,40,22,2
25362.0,26,0,108019,12,9,1,7,0,3,1,3325,0,40,22,2
25363.0,24,0,153542,10,10,1,3,5,3,1,0,0,35,22,2
25364.0,45,1,210364,12,9,6,3,1,3,1,15024,0,80,22,0
25365.0,36,0,185394,2,6,1,12,4,3,2,0,0,34,22,2
25366.0,44,0,222703,15,4,6,13,1,2,1,0,0,40,31,2
25367.0,23,0,183945,10,10,1,5,4,3,2,0,0,60,22,2
25368.0,57,0,161964,12,9,6,7,1,3,1,0,0,55,22,2
25369.0,41,1,375574,10,10,6,3,1,3,1,0,0,60,3,0
25370.0,20,5,312427,12,9,6,2,1,5,1,0,0,30,38,2
25371.0,32,0,53373,10,10,6,7,1,3,1,0,0,36,22,2
25372.0,60,0,166330,12,9,6,14,2,3,2,99999,0,40,22,0
25373.0,38,3,124665,13,13,1,7,4,3,2,0,0,20,22,2
25374.0,29,0,146719,12,9,1,1,4,3,2,0,0,45,22,2
25375.0,22,0,306593,12,9,1,7,0,3,1,0,0,40,22,2
25376.0,21,0,156687,10,10,1,3,0,0,1,0,0,30,25,2
25377.0,40,5,153489,12,9,6,14,5,3,1,3137,0,40,22,2
25378.0,59,0,231377,10,10,6,4,1,3,1,0,1848,45,22,0
25379.0,45,2,127089,0,14,5,4,4,3,1,0,0,45,22,2
25380.0,76,5,329355,12,9,2,14,4,3,2,0,0,13,22,2
25381.0,45,0,178319,13,13,6,13,1,3,1,0,0,40,22,0
25382.0,49,5,304246,0,14,0,6,6,3,2,0,0,70,22,2
25383.0,36,5,174640,14,11,1,2,4,5,2,0,0,60,22,0
25384.0,22,0,148294,4,7,1,7,0,3,1,0,0,35,22,2
25385.0,47,0,298037,14,11,5,6,6,3,2,0,0,44,22,2
25386.0,26,0,98155,12,9,7,3,1,3,1,0,0,55,22,2
25387.0,21,0,102766,10,10,5,7,0,3,1,0,0,40,22,2
25388.0,27,0,78529,12,9,1,1,0,3,2,0,0,15,22,2
25389.0,26,0,136309,13,13,1,14,4,3,1,0,0,40,22,2
25390.0,20,0,275357,14,11,1,9,0,3,2,0,0,25,22,2
25391.0,31,1,33117,0,14,1,6,4,3,1,0,0,45,6,2
25392.0,57,5,199546,0,14,5,14,6,5,2,0,0,40,22,2
25393.0,39,0,184128,4,7,5,3,5,3,2,0,0,40,22,2
25394.0,36,0,337039,1,12,1,9,4,5,1,14344,0,40,6,0
25395.0,66,0,126511,10,10,6,4,1,3,1,0,0,45,22,2
25396.0,34,5,325792,10,10,6,7,1,3,1,0,0,40,22,2
25397.0,80,6,91901,12,9,6,8,1,3,1,0,0,25,22,2
25398.0,21,0,119474,12,9,1,14,5,3,2,0,0,40,22,2
25399.0,40,0,153238,13,13,6,4,1,3,1,0,1902,32,22,0
25400.0,49,5,321851,1,12,5,5,4,3,2,0,0,30,22,2
25401.0,48,1,108557,10,10,5,3,4,3,2,3325,0,60,22,2
25402.0,19,2,67217,10,10,1,14,4,3,1,594,0,24,22,2
25403.0,42,0,195508,4,7,6,1,1,5,1,0,0,40,22,2
25404.0,59,0,102193,12,9,6,1,1,3,1,0,0,45,22,2
25405.0,63,0,20323,10,10,5,14,4,3,2,0,0,40,22,2
25406.0,26,0,122206,12,9,1,7,5,3,1,0,0,40,22,2
25407.0,41,0,200652,7,5,5,14,5,3,2,0,0,35,22,2
25408.0,42,0,173590,10,10,6,5,1,3,1,0,1628,40,22,2
25409.0,19,0,184121,12,9,1,14,0,3,1,0,0,20,22,2
25410.0,45,5,53123,4,7,6,14,2,3,2,0,0,25,22,2
25411.0,47,0,175990,12,9,6,14,2,3,2,0,0,30,22,0
25412.0,47,0,316101,12,9,5,5,4,3,2,0,0,40,22,2
25413.0,34,0,34080,14,11,6,7,1,3,1,0,0,40,6,2
25414.0,49,1,219718,13,13,6,3,1,3,1,15024,0,40,22,0
25415.0,36,0,126954,12,9,5,1,4,3,1,0,0,40,22,2
25416.0,53,0,99185,12,9,2,7,6,3,1,0,0,40,22,0
25417.0,21,6,40052,10,10,1,8,4,3,1,0,2001,45,22,2
25418.0,39,0,120074,12,9,5,12,4,3,1,0,0,40,22,2
25419.0,52,1,77336,14,11,6,7,1,3,1,0,0,40,22,2
25420.0,18,0,60981,10,10,1,3,0,3,2,2176,0,35,22,2
25421.0,59,0,77884,14,11,1,7,4,0,1,0,0,40,22,2
25422.0,50,0,65408,12,9,6,7,1,3,1,0,0,50,22,0
25423.0,31,0,173279,13,13,6,9,1,0,1,0,0,40,22,0
25424.0,52,6,318351,10,10,6,8,2,3,2,0,0,40,22,0
25425.0,41,1,157686,10,10,6,4,1,3,1,0,0,40,22,0
25426.0,45,0,277434,1,12,2,9,6,3,1,0,0,40,22,0
25427.0,54,5,184620,0,14,5,6,4,3,2,0,0,40,22,2
25428.0,22,0,34443,12,9,1,0,4,3,1,0,0,25,22,2
25429.0,50,0,268553,12,9,6,1,1,3,1,7298,0,40,22,0
25430.0,20,6,41356,1,12,1,8,4,3,2,0,0,32,22,2
25431.0,43,0,459342,12,9,5,5,4,3,2,0,0,40,22,2
25432.0,48,5,148549,13,13,6,6,1,3,1,0,0,40,22,2
25433.0,24,0,254293,13,13,1,4,4,3,1,2174,0,45,22,2
25434.0,54,0,104501,10,10,6,3,1,3,1,15024,0,40,22,0
25435.0,26,0,238367,12,9,6,5,1,3,1,0,0,40,22,2
25436.0,53,0,180439,13,13,6,7,1,3,1,0,0,40,22,0
25437.0,51,3,100029,9,16,6,6,1,3,1,15024,0,40,22,0
25438.0,54,0,215990,0,14,6,4,1,3,1,0,1887,44,22,0
25439.0,32,2,111567,12,9,6,7,1,3,1,0,0,49,22,0
25440.0,46,0,319163,12,9,6,7,1,5,1,0,0,40,22,2
25441.0,60,6,160155,13,13,6,8,1,3,1,0,0,12,22,2
25442.0,52,5,378045,12,9,5,5,4,3,2,0,0,45,22,2
25443.0,44,0,177083,12,9,5,5,4,3,2,0,0,40,22,2
25444.0,56,3,119891,10,10,6,4,1,3,1,0,1672,40,22,2
25445.0,57,0,127779,12,9,6,4,1,3,1,0,0,40,22,2
25446.0,35,0,299353,12,9,1,14,6,5,2,0,0,40,22,2
25447.0,30,0,63861,1,12,1,9,4,3,2,0,0,40,22,2
25448.0,29,0,112403,10,10,1,12,4,3,1,0,0,35,22,2
25449.0,49,0,83610,13,13,6,4,1,3,1,7688,0,66,22,0
25450.0,28,0,452808,2,6,1,12,4,3,1,0,0,40,22,2
25451.0,30,0,176871,10,10,0,5,6,5,2,0,0,40,22,2
25452.0,45,0,100651,12,9,5,14,4,3,1,0,1980,40,22,2
25453.0,17,0,266134,2,6,1,14,0,3,1,0,0,12,22,2
25454.0,54,5,196307,2,6,6,5,1,3,1,0,0,40,22,2
25455.0,31,0,87891,10,10,6,5,1,3,1,0,0,40,22,2
25456.0,54,0,182314,9,16,6,4,1,3,1,0,1977,50,22,0
25457.0,55,6,136819,13,13,6,8,1,3,1,0,0,40,22,2
25458.0,26,0,181666,1,12,6,5,0,3,2,0,0,40,26,2
25459.0,37,0,179671,7,5,6,12,1,3,1,0,0,50,22,2
25460.0,34,0,27494,12,9,5,7,4,1,1,0,0,48,22,0
25461.0,38,0,338320,13,13,6,6,1,3,1,0,0,40,13,2
25462.0,51,0,199688,10,10,6,4,1,3,1,0,0,45,22,2
25463.0,41,0,96635,12,9,1,4,4,0,1,0,0,60,22,2
25464.0,24,0,165064,10,10,1,12,4,3,1,0,0,40,22,2
25465.0,56,3,109856,13,13,6,4,1,3,1,15024,0,50,22,0
25466.0,33,0,82393,12,9,1,7,0,0,1,0,0,40,22,2
25467.0,31,0,209538,2,6,6,13,1,3,1,0,0,40,22,2
25468.0,27,0,209891,10,10,1,12,4,5,1,0,0,50,22,2
25469.0,32,1,56026,13,13,6,3,5,3,1,0,0,45,22,2
25470.0,35,0,210844,1,12,6,4,1,3,1,0,0,40,38,2
25471.0,43,0,117158,10,10,6,7,1,3,1,0,0,45,22,0
25472.0,40,0,193144,12,9,5,14,6,3,2,0,0,36,22,2
25473.0,19,1,137578,12,9,1,14,0,3,1,0,0,53,22,2
25474.0,23,0,234108,1,12,1,12,0,3,1,0,0,32,22,2
25475.0,40,0,155767,12,9,0,13,6,3,1,0,0,40,22,2
25476.0,59,0,110820,12,9,5,7,4,3,1,0,0,38,22,0
25477.0,43,0,403276,12,9,6,7,1,3,1,0,0,40,22,2
25478.0,43,1,147269,2,6,6,7,1,3,1,0,0,60,26,2
25479.0,53,0,123092,12,9,2,13,4,3,2,0,0,40,22,2
25480.0,26,0,165673,12,9,6,3,1,3,1,0,0,40,22,2
25481.0,68,3,182131,10,10,6,4,1,3,1,10605,0,20,22,0
25482.0,41,0,204415,13,13,6,3,1,3,1,0,0,48,22,0
25483.0,32,1,92531,12,9,5,7,6,3,1,0,0,40,22,2
25484.0,25,2,157028,13,13,1,4,4,3,1,0,0,40,22,2
25485.0,20,0,228649,12,9,1,14,0,3,1,0,0,40,22,2
25486.0,22,0,147253,10,10,1,14,4,3,1,0,0,15,22,2
25487.0,33,0,160784,2,6,6,7,1,3,1,0,0,40,22,2
25488.0,26,5,163189,10,10,6,14,5,3,1,0,0,40,22,2
25489.0,29,0,146343,12,9,1,14,6,5,2,0,0,25,22,2
25490.0,20,0,225811,12,9,1,3,0,3,2,0,0,23,22,2
25491.0,68,2,202699,0,14,6,6,1,3,1,0,2377,42,26,0
25492.0,58,0,374108,10,10,5,6,6,3,2,0,0,40,22,2
25493.0,32,0,93930,12,9,5,13,4,3,1,0,0,40,22,2
25494.0,23,0,412248,1,12,1,14,4,3,2,0,0,25,22,2
25495.0,30,0,427474,7,5,6,14,1,3,1,0,0,40,3,2
25496.0,67,2,160158,10,10,6,0,1,3,1,0,0,8,22,2
25497.0,26,0,159603,1,12,1,5,6,3,2,0,0,32,22,2
25498.0,53,1,101017,12,9,6,4,1,3,1,0,0,35,22,2
25499.0,27,5,163862,12,9,6,1,1,3,1,0,0,60,22,2
25500.0,29,8,212588,10,10,6,0,0,3,1,0,0,65,22,2
25501.0,38,2,321943,9,16,6,6,1,3,1,0,0,40,22,0
25502.0,17,0,317702,7,5,1,14,0,5,2,0,0,40,22,2
25503.0,48,0,287480,0,14,6,9,1,3,1,0,0,40,22,0
25504.0,52,0,135607,10,10,2,14,6,5,2,0,0,40,26,2
25505.0,28,0,168514,1,12,6,4,2,3,2,0,0,40,22,2
25506.0,18,0,88642,10,10,1,3,0,3,1,0,0,15,22,2
25507.0,28,0,227104,10,10,5,3,4,3,1,0,0,30,22,2
25508.0,34,0,157289,10,10,6,7,1,3,1,0,0,40,22,2
25509.0,62,0,213321,12,9,6,6,1,3,1,0,0,40,22,0
25510.0,46,0,294907,3,3,6,13,1,3,1,0,0,40,3,2
25511.0,30,0,251411,10,10,5,5,6,3,2,0,0,40,22,2
25512.0,20,0,183594,10,10,1,1,0,3,1,0,0,40,22,2
25513.0,29,0,189565,12,9,1,4,4,3,1,2174,0,50,22,2
25514.0,55,0,217802,10,10,6,5,1,5,1,0,0,25,22,2
25515.0,20,0,388156,10,10,1,6,0,3,1,0,0,24,22,2
25516.0,54,0,447555,2,6,6,1,1,5,1,0,0,40,22,2
25517.0,27,0,204098,2,6,1,7,4,3,1,0,0,30,22,2
25518.0,43,0,193882,10,10,1,5,4,3,1,0,0,55,22,2
25519.0,17,6,89870,2,6,1,8,0,3,1,0,0,40,22,2
25520.0,48,2,49595,0,14,5,2,4,3,1,0,0,72,22,2
25521.0,34,0,228873,13,13,1,4,0,3,1,0,0,40,22,2
25522.0,66,6,108185,7,5,6,8,1,5,1,0,0,40,22,2
25523.0,29,0,176027,13,13,1,6,4,3,2,0,0,40,22,2
25524.0,43,6,405374,10,10,0,8,4,5,1,0,0,40,22,2
25525.0,37,0,39606,14,11,5,3,6,3,2,0,0,40,22,2
25526.0,56,0,178353,10,10,6,6,1,3,1,0,0,40,22,0
25527.0,58,0,160662,2,6,6,7,1,3,1,0,0,40,22,0
25528.0,54,3,196328,13,13,6,3,1,5,1,0,0,40,24,2
25529.0,45,0,20534,10,10,0,7,4,3,1,0,0,41,22,2
25530.0,29,3,156815,12,9,6,14,1,3,1,0,0,40,22,2
25531.0,26,0,360252,1,12,6,5,2,3,2,0,0,40,22,2
25532.0,43,0,245056,12,9,6,5,1,5,1,0,0,40,22,0
25533.0,33,5,422718,12,9,6,14,1,3,1,0,0,40,22,2
25534.0,45,1,118081,10,10,6,14,1,3,1,3103,0,42,22,2
25535.0,25,0,262978,10,10,1,3,4,3,1,0,0,30,22,2
25536.0,25,0,187577,12,9,6,7,1,3,1,0,0,40,22,2
25537.0,69,6,259323,6,15,5,8,4,3,1,0,0,5,22,2
25538.0,37,0,160920,1,12,6,5,1,3,1,0,0,40,22,2
25539.0,20,0,194247,12,9,1,4,4,3,1,0,0,25,22,2
25540.0,39,0,134367,0,14,6,6,2,3,2,0,1977,24,22,0
25541.0,17,0,123335,2,6,1,3,0,3,2,0,0,20,22,2
25542.0,27,5,332249,12,9,1,0,0,3,1,0,0,40,22,2
25543.0,26,0,358124,12,9,1,14,5,5,2,0,0,40,22,2
25544.0,55,0,208019,3,3,6,13,1,3,1,0,0,40,3,2
25545.0,39,0,318452,4,7,6,6,1,3,1,0,0,60,22,2
25546.0,41,0,207779,12,9,0,14,4,3,2,0,0,40,22,2
25547.0,34,0,238376,8,2,6,7,1,3,1,0,0,40,3,2
25548.0,51,0,673764,14,11,6,4,1,3,1,0,0,50,22,0
25549.0,67,2,239705,9,16,6,6,1,5,1,0,0,12,26,2
25550.0,40,0,133974,10,10,5,13,0,3,1,0,0,40,22,2
25551.0,58,0,138285,1,12,6,7,1,3,1,0,1740,40,22,2
25552.0,23,0,152140,12,9,1,3,4,3,2,0,0,40,22,2
25553.0,45,5,287920,0,14,6,6,1,3,1,0,0,50,22,0
25554.0,51,0,289572,13,13,6,3,1,3,1,7688,0,50,22,0
25555.0,43,2,78765,10,10,5,4,6,3,1,0,0,40,22,2
25556.0,25,2,99076,13,13,1,14,4,3,2,2597,0,50,22,2
25557.0,36,1,224886,13,13,6,4,1,3,1,2407,0,40,22,2
25558.0,58,0,206532,12,9,6,7,1,3,1,0,0,50,22,2
25559.0,33,0,129529,12,9,5,13,4,3,1,0,0,40,22,2
25560.0,60,5,202473,14,11,6,14,1,3,1,0,0,40,22,2
25561.0,24,0,162312,12,9,1,3,0,0,1,0,0,40,0,2
25562.0,45,0,72844,12,9,5,4,4,3,2,0,0,46,22,2
25563.0,49,0,206947,12,9,5,5,4,3,2,0,0,40,22,2
25564.0,19,0,64112,11,8,1,5,4,3,2,0,0,40,22,2
25565.0,34,2,20057,10,10,4,5,6,0,2,0,0,38,19,2
25566.0,42,2,222884,13,13,5,5,4,3,1,0,0,40,22,2
25567.0,25,0,132683,12,9,1,11,4,3,2,0,0,50,22,2
25568.0,73,6,177773,12,9,6,8,1,3,1,0,0,15,22,2
25569.0,59,1,144071,3,3,6,14,1,3,1,2580,0,15,33,2
25570.0,28,0,148429,12,9,6,13,1,3,1,2885,0,40,22,2
25571.0,19,0,168601,4,7,1,14,5,3,1,0,0,30,22,2
25572.0,31,2,78291,13,13,1,6,4,3,2,0,0,40,22,2
25573.0,58,7,243929,13,13,1,6,4,3,1,0,0,48,22,2
25574.0,21,0,215039,12,9,1,7,0,3,1,0,0,13,26,2
25575.0,47,1,185673,12,9,6,4,1,3,1,0,0,50,22,0
25576.0,30,0,121142,13,13,1,3,4,3,1,0,0,40,22,0
25577.0,41,0,173858,15,4,6,7,1,0,1,0,0,40,7,2
25578.0,59,6,87247,2,6,5,8,4,3,2,0,0,40,6,2
25579.0,43,0,334991,10,10,0,1,6,3,1,4934,0,51,22,0
25580.0,48,0,93476,12,9,0,5,4,3,2,0,2001,40,22,2
25581.0,44,0,174283,13,13,6,3,1,3,1,0,0,50,22,0
25582.0,44,0,128676,10,10,1,5,4,5,2,0,0,40,22,2
25583.0,24,0,205844,13,13,1,4,0,5,2,0,0,40,22,2
25584.0,28,0,62535,12,9,6,7,1,3,1,0,0,43,22,2
25585.0,50,0,240612,12,9,4,4,6,3,2,0,0,10,22,2
25586.0,33,0,176992,10,10,6,7,1,3,1,0,0,40,22,0
25587.0,23,5,254127,13,13,1,6,5,3,2,0,0,50,22,2
25588.0,30,6,138744,12,9,1,8,0,3,1,0,0,40,22,2
25589.0,46,0,128460,2,6,6,12,1,3,1,0,0,40,22,2
25590.0,21,2,56582,10,10,1,9,0,3,1,0,0,10,22,2
25591.0,52,0,153751,7,5,0,14,4,5,2,0,0,30,22,2
25592.0,26,0,284343,13,13,1,6,4,3,1,0,0,50,22,2
25593.0,27,2,312692,13,13,1,9,4,3,1,0,0,12,22,2
25594.0,28,0,111520,4,7,1,13,6,3,2,0,0,40,31,2
25595.0,50,3,304955,13,13,6,3,1,3,1,0,0,60,22,0
25596.0,28,0,288598,12,9,6,7,1,3,1,0,0,35,22,2
25597.0,61,1,117387,4,7,6,4,1,3,1,0,0,20,22,2
25598.0,32,0,230484,15,4,0,3,6,3,2,0,0,35,22,2
25599.0,30,7,319280,10,10,1,7,4,3,1,0,0,40,22,2
25600.0,51,5,186416,13,13,5,5,4,3,2,0,0,40,22,2
25601.0,40,5,147372,10,10,1,2,4,3,1,0,2444,40,22,0
25602.0,36,0,145933,12,9,1,4,4,3,1,0,2258,70,22,2
25603.0,28,0,110164,10,10,5,14,5,5,1,0,0,24,22,2
25604.0,49,0,225454,1,12,6,6,1,3,1,0,0,45,22,0
25605.0,61,1,220342,15,4,6,1,1,3,1,0,0,30,22,2
25606.0,41,1,144002,13,13,6,4,1,3,1,0,0,60,22,0
25607.0,55,0,225365,12,9,2,14,6,3,2,0,0,30,22,2
25608.0,36,0,187983,13,13,6,6,2,3,2,0,0,40,22,2
25609.0,21,0,89991,10,10,1,5,0,3,2,0,0,40,22,2
25610.0,57,1,225913,10,10,6,1,1,3,1,0,0,45,22,0
25611.0,49,3,229737,6,15,6,6,1,3,1,99999,0,37,22,0
25612.0,59,0,145574,4,7,6,5,1,3,1,0,0,40,22,2
25613.0,41,0,274363,10,10,0,3,4,3,1,0,0,80,22,0
25614.0,59,0,365390,10,10,6,7,1,3,1,0,0,40,22,2
25615.0,20,0,266467,12,9,1,14,0,3,1,0,0,25,22,2
25616.0,42,0,183384,10,10,5,5,4,5,2,0,0,40,22,2
25617.0,41,5,112797,0,14,5,6,6,3,2,0,0,60,22,2
25618.0,45,7,76008,13,13,6,4,1,3,1,0,0,50,22,0
25619.0,36,0,156780,12,9,1,3,5,0,2,0,0,40,26,2
25620.0,42,5,186909,1,12,6,4,2,3,2,0,0,45,22,0
25621.0,25,0,25497,13,13,6,6,1,3,1,0,0,40,22,2
25622.0,45,0,102771,12,9,6,7,1,3,1,0,1887,40,22,0
25623.0,58,1,248841,12,9,6,3,1,3,1,15024,0,40,22,0
25624.0,39,0,30916,12,9,6,7,1,3,1,0,0,40,22,2
25625.0,34,0,123270,12,9,6,7,1,3,1,0,0,40,22,0
25626.0,22,1,210165,10,10,1,7,4,3,1,0,0,40,22,2
25627.0,44,0,222596,12,9,5,9,4,3,1,0,0,50,22,0
25628.0,53,3,188067,10,10,2,3,6,3,2,0,0,40,22,2
25629.0,22,0,119592,1,12,1,12,4,5,1,0,2824,40,26,0
25630.0,27,0,250314,7,5,6,2,1,3,1,0,0,40,36,2
25631.0,60,0,205934,12,9,0,14,4,3,2,0,0,25,22,2
25632.0,46,0,186172,13,13,6,6,1,3,1,3103,0,40,22,0
25633.0,56,3,98418,6,15,6,6,1,3,1,99999,0,40,22,0
25634.0,36,0,329980,13,13,1,4,4,3,1,27828,0,40,22,0
25635.0,56,0,147653,12,9,5,5,6,3,2,0,0,32,22,2
25636.0,35,6,195946,10,10,6,8,1,0,1,0,0,40,19,0
25637.0,29,3,168221,13,13,6,4,1,3,1,0,1740,70,22,2
25638.0,19,0,151801,2,6,1,12,0,3,1,0,0,39,22,2
25639.0,38,0,177154,12,9,6,14,1,3,1,0,0,40,22,2
25640.0,40,7,73883,10,10,6,9,1,3,1,0,0,40,22,0
25641.0,52,0,175714,1,12,6,4,1,3,1,0,0,55,22,0
25642.0,22,0,43535,10,10,6,4,2,3,2,0,0,40,22,2
25643.0,32,2,104509,12,9,5,14,4,3,2,0,0,25,22,2
25644.0,27,0,118230,13,13,1,4,0,3,2,0,0,40,22,2
25645.0,25,0,152046,13,13,1,6,0,3,2,0,0,40,36,2
25646.0,36,0,52327,0,14,6,6,1,2,1,0,0,40,4,0
25647.0,22,0,218886,11,8,1,12,0,1,1,0,0,40,22,2
25648.0,32,1,84119,12,9,6,7,1,3,1,0,0,45,22,2
25649.0,37,0,189674,13,13,0,4,6,5,2,0,0,40,22,2
25650.0,22,0,222993,12,9,1,6,0,3,1,0,0,54,22,2
25651.0,29,0,47429,12,9,6,5,2,3,2,0,0,40,22,0
25652.0,42,0,144995,16,1,1,12,4,3,1,0,0,25,22,2
25653.0,45,0,187969,14,11,1,3,4,3,2,0,0,38,22,2
25654.0,33,0,288398,13,13,5,5,4,3,2,0,0,45,22,2
25655.0,39,0,114591,10,10,0,6,6,3,2,0,0,40,22,2
25656.0,27,0,167737,11,8,1,13,4,3,1,0,0,45,22,2
25657.0,53,5,248834,13,13,6,6,2,3,2,0,0,50,22,0
25658.0,30,0,165686,13,13,1,14,4,3,2,0,0,40,22,2
25659.0,52,1,40200,10,10,2,7,4,5,1,0,0,35,22,2
25660.0,43,3,117158,13,13,6,3,1,3,1,15024,0,60,22,0
25661.0,47,5,216657,0,14,1,6,4,3,1,0,0,35,22,0
25662.0,61,0,124242,12,9,6,2,1,5,1,0,0,40,25,2
25663.0,39,5,239119,0,14,5,6,4,5,1,0,0,40,29,2
25664.0,47,0,190072,10,10,5,3,6,3,1,0,0,50,22,2
25665.0,19,0,378114,12,9,6,7,1,3,1,0,0,25,22,2
25666.0,37,0,236990,10,10,6,13,1,3,1,3464,0,40,22,2
25667.0,31,0,101761,12,9,6,7,1,3,1,0,0,51,22,2
25668.0,69,1,37745,14,11,6,3,1,3,1,0,0,8,22,2
25669.0,22,6,424494,10,10,1,8,0,3,1,0,0,25,22,2
25670.0,29,0,130438,12,9,6,13,1,3,1,0,0,40,22,2
25671.0,24,0,100605,10,10,1,13,0,2,1,0,0,14,22,2
25672.0,42,0,220776,12,9,0,12,6,3,1,0,0,40,40,2
25673.0,30,5,154950,13,13,6,2,1,3,1,0,0,72,22,0
25674.0,28,0,192283,0,14,4,3,4,3,2,0,0,80,22,0
25675.0,27,0,210765,14,11,1,12,4,3,1,0,0,40,22,2
